Mass number,Relative mass,Fraction,Intensity %,m/z
57,57.02146372069,0.9724467786540272,100.0,57.02146372069
58,58.023982286004454,0.025294040795793865,2.601071991909273,58.023982286004454
59,59.02572945783191,0.002206993971262403,0.2269526743990169,59.02572945783191
